date_id,LME_AH_Close,LME_PB_Close,JPX_Gold_Mini_Futures_Volume,JPX_Gold_Rolling-Spot_Futures_Volume,JPX_Gold_Standard_Futures_Volume,JPX_Platinum_Mini_Futures_Volume,JPX_Platinum_Standard_Futures_Volume,JPX_RSS3_Rubber_Futures_Volume,JPX_Gold_Mini_Futures_open_interest,JPX_Gold_Rolling-Spot_Futures_open_interest,JPX_Gold_Standard_Futures_open_interest,JPX_Platinum_Mini_Futures_open_interest,JPX_Platinum_Standard_Futures_open_interest,JPX_RSS3_Rubber_Futures_open_interest,US_Stock_AEM_adj_open,US_Stock_AG_adj_open,US_Stock_AGG_adj_open,US_Stock_ALB_adj_open,US_Stock_BCS_adj_open,US_Stock_BP_adj_open,US_Stock_CLF_adj_open,US_Stock_EEM_adj_open,US_Stock_EWZ_adj_open,US_Stock_FNV_adj_open,US_Stock_GOLD_adj_open,US_Stock_HAL_adj_open,US_Stock_NUGT_adj_open,US_Stock_ACWI_adj_volume,US_Stock_AEM_adj_volume,US_Stock_AG_adj_volume,US_Stock_AGG_adj_volume,US_Stock_ALB_adj_volume,US_Stock_AMP_adj_volume,US_Stock_BCS_adj_volume,US_Stock_BKR_adj_volume,US_Stock_BND_adj_volume,US_Stock_BNDX_adj_volume,US_Stock_BP_adj_volume,US_Stock_BSV_adj_volume,US_Stock_CAT_adj_volume,US_Stock_CCJ_adj_volume,US_Stock_CLF_adj_volume,US_Stock_COP_adj_volume,US_Stock_CVE_adj_volume,US_Stock_CVX_adj_volume,US_Stock_DE_adj_volume,US_Stock_DVN_adj_volume,US_Stock_EEM_adj_volume,US_Stock_EFA_adj_volume,US_Stock_EMB_adj_volume,US_Stock_ENB_adj_volume,US_Stock_EOG_adj_volume,US_Stock_EWJ_adj_volume,US_Stock_EWT_adj_volume,US_Stock_EWY_adj_volume,US_Stock_EWZ_adj_volume,US_Stock_FCX_adj_volume,US_Stock_FNV_adj_volume,US_Stock_FXI_adj_volume,US_Stock_GDX_adj_volume,US_Stock_GLD_adj_volume,US_Stock_GOLD_adj_volume,US_Stock_HAL_adj_volume,US_Stock_HES_adj_volume,US_Stock_HL_adj_volume,US_Stock_IAU_adj_volume,US_Stock_IEF_adj_volume,US_Stock_IEMG_adj_volume,US_Stock_IGSB_adj_volume,US_Stock_JNK_adj_volume,US_Stock_KGC_adj_volume,US_Stock_KMI_adj_volume,US_Stock_LQD_adj_volume,US_Stock_LYB_adj_volume,US_Stock_MBB_adj_volume,US_Stock_MPC_adj_volume,US_Stock_MS_adj_volume,US_Stock_NEM_adj_volume,US_Stock_NUE_adj_volume,US_Stock_NUGT_adj_volume,US_Stock_OIH_adj_volume,US_Stock_OKE_adj_volume,US_Stock_OXY_adj_volume,US_Stock_PAAS_adj_volume,US_Stock_RIO_adj_volume,US_Stock_RSP_adj_volume,US_Stock_RY_adj_volume,US_Stock_SCCO_adj_volume,US_Stock_SHEL_adj_volume,US_Stock_SHY_adj_volume,US_Stock_SLB_adj_volume,US_Stock_SLV_adj_volume,US_Stock_SPIB_adj_volume,US_Stock_SPTL_adj_volume,US_Stock_SPYV_adj_volume,US_Stock_STLD_adj_volume,US_Stock_TD_adj_volume,US_Stock_TECK_adj_volume,US_Stock_TIP_adj_volume,US_Stock_TRGP_adj_volume,US_Stock_URA_adj_volume,US_Stock_VALE_adj_volume,US_Stock_VCIT_adj_volume,US_Stock_VCSH_adj_volume,US_Stock_VEA_adj_volume,US_Stock_VGIT_adj_volume,US_Stock_VGK_adj_volume,US_Stock_VGLT_adj_volume,US_Stock_VGSH_adj_volume,US_Stock_VT_adj_volume,US_Stock_VTV_adj_volume,US_Stock_VWO_adj_volume,US_Stock_VXUS_adj_volume,US_Stock_VYM_adj_volume,US_Stock_WMB_adj_volume,US_Stock_WPM_adj_volume,US_Stock_X_adj_volume,US_Stock_XLB_adj_volume,US_Stock_XLE_adj_volume,US_Stock_YINN_adj_volume,FX_AUDUSD,FX_EURAUD,FX_EURGBP,FX_EURUSD,FX_ZARJPY,FX_AUDNZD,FX_EURCAD,FX_GBPCAD
1918,2485.0,1985.5,8501.0,721.0,13355.0,2014.0,5826.0,578.0,5216.0,43678.0,26573.0,941.0,13951.0,1850.0,115.00937632224766,5.86,97.51,58.38,17.87,29.14,6.48,46.065,27.92,165.67,79.23801612903226,20.07,68.04,4211063.0,2948574.0,24448056.0,7461471.0,3263825.0,392820.0,8940811.0,6790401.0,6148892.0,4533809.0,6738121.0,1425469.0,2240068.0,13926566.0,53109813.0,7227053.0,11238654.0,8348877.0,1103534.0,7347652.0,26279258.0,12435731.0,6079020.0,5139061.0,2475133.0,6062666.0,3897701.0,2938621.0,19071633.0,11247769.0,745002.0,32810792.0,20431139.0,9578486.0,726637.2016129033,18412328.0,3171116.0,19008277.0,6745338.0,10834387.0,9168552.0,3447758.0,4232671.0,25206102.0,15941719.0,29208425.0,4326774.0,2979826.0,2480118.0,5472473.0,10620617.0,2620552.0,925830.0,425367.0,3064184.0,7682357.0,5192819.0,4492585.0,8780310.0,1344909.0,1021655.0,2774978.0,3870296.0,17574809.0,12300990.0,3979693.0,3825746.0,1912899.0,2231550.0,1579117.0,4758692.0,2875531.0,1510846.0,7235994.0,22266741.0,9197838.0,3043481.0,12582418.0,1916584.0,5451555.0,3460948.0,2558535.0,2607030.0,1767521.0,5895605.0,7352817.0,886442.0,15273564.0,1944925.0,42843227.0,3449341.0,9514036.0,2916654.0,0.644673,1.758483,0.838955,1.133646,8.028935,1.083984,1.56565,1.866191
1919,2468.5,1982.5,9854.0,1065.0,22258.0,2113.0,5493.0,563.0,5112.0,43764.0,26273.0,993.0,14034.0,1919.0,116.09568672251844,6.17,97.56,58.6,17.74,29.14,6.28,45.995,27.69,169.1,79.23801612903226,20.22,69.44,2161825.0,2194275.0,23179471.0,4909442.0,2430547.0,409902.0,11603807.0,4856395.0,5214663.0,3201114.0,6743951.0,1717835.0,1924390.0,7431255.0,41276604.0,6792984.0,11737280.0,6876282.0,740160.0,6989201.0,26970520.0,16812428.0,4109662.0,4268276.0,2260894.0,5543942.0,2648895.0,4630632.0,14661524.0,7689498.0,456701.0,27161924.0,13211031.0,8803333.0,726637.2016129033,20233390.0,1946605.0,12706214.0,11400826.0,8591454.0,7984953.0,1566035.0,4053858.0,20814990.0,10609640.0,29079845.0,5112670.0,2750613.0,1513761.0,4050892.0,7595147.0,1548832.0,570474.0,647720.0,3571121.0,6722317.0,3695946.0,4119016.0,13696625.0,1044474.0,679680.0,3057082.0,1972559.0,11031951.0,11211747.0,6124153.0,4115721.0,1874515.0,1215948.0,1705215.0,2601203.0,2367927.0,1287697.0,5179455.0,29963477.0,9588661.0,4238820.0,12534792.0,1706886.0,3237001.0,2973839.0,1761028.0,1893845.0,2832907.0,15196562.0,3286724.0,785721.0,8184556.0,1253533.0,11972079.0,5298534.0,14776304.0,2559388.0,0.642457,1.748462,0.83639,1.123312,8.10738,1.078267,1.556062,1.860451
1920,2450.5,1963.0,12690.0,1444.0,26537.0,817.0,8654.0,540.0,5330.0,43874.0,26825.0,1015.0,14872.0,1985.0,117.90952610645684,6.44,97.74,58.5,17.92,29.0,5.86,46.32,27.76,168.99,79.23801612903226,20.05,71.57,5597496.0,3668640.0,15747492.0,7724141.0,2867531.0,438312.0,18591476.0,5824420.0,4686425.0,3087901.0,4851464.0,4654380.0,2290340.0,7194631.0,34809350.0,7000457.0,9169441.0,7556199.0,994227.0,8893343.0,24292350.0,11454353.0,4568653.0,2533768.0,3421596.0,3182222.0,4164431.0,4842258.0,20187532.0,8928155.0,345210.0,34189301.0,11855618.0,9502412.0,726637.2016129033,14728700.0,2482391.0,11269335.0,6179611.0,9681506.0,11752500.0,1745360.0,4426631.0,22113967.0,12942485.0,31012833.0,4588595.0,3001452.0,1961172.0,4337562.0,9190265.0,2437854.0,631316.0,388667.0,3399071.0,5928851.0,3276406.0,3401201.0,7824208.0,2218112.0,1053388.0,3492256.0,2154446.0,9902909.0,12212700.0,3549055.0,5411648.0,2012911.0,1161641.0,1640672.0,1876562.0,1714494.0,1663708.0,4304689.0,26528953.0,8205956.0,4028524.0,11628817.0,2576089.0,3368377.0,2345480.0,1386091.0,1701218.0,3177116.0,10474568.0,3750738.0,857070.0,6663087.0,976324.0,7483587.0,4934786.0,11896713.0,2747843.0,0.64456,1.765193,0.84292,1.137774,8.081289,1.078266,1.570873,1.863608
1921,2444.0,1958.0,9771.0,1385.0,22403.0,530.0,6158.0,1488.0,5613.0,44027.0,27274.0,921.0,15052.0,1575.0,117.49,6.055,97.86,56.65,17.72,29.09,5.81,45.655,27.47,167.0,79.23801612903226,19.87,69.43,8231727.0,2614996.0,17015574.0,15488429.0,11048682.0,932956.0,13084021.0,11354627.0,5995815.0,3054065.0,5415714.0,1742401.0,4867154.0,5413277.0,47846305.0,20170550.0,10733790.0,12858865.0,1686545.0,18145623.0,42291621.0,18590171.0,8235745.0,4106329.0,5536320.0,5838952.0,3364462.0,4386824.0,24763857.0,17241162.0,734719.0,62720989.0,16795486.0,9553260.0,726637.2016129033,34033612.0,3570807.0,11708652.0,8115913.0,10268591.0,14784072.0,2536455.0,3633966.0,18073926.0,15718482.0,29890796.0,5855729.0,4320515.0,4475396.0,6436143.0,18835557.0,3548189.0,793307.0,558652.0,8053619.0,8919917.0,3225543.0,6656502.0,8433619.0,1359805.0,1312415.0,3432207.0,4330977.0,20668670.0,14305416.0,5453698.0,6634496.0,2772069.0,2196537.0,1635517.0,2433722.0,3950250.0,4020354.0,3531731.0,41903968.0,7893968.0,3145764.0,14170828.0,2422598.0,5041301.0,3092519.0,1997876.0,1695497.0,2774153.0,9403027.0,3976418.0,695296.0,12301674.0,1866104.0,19165307.0,6057143.0,15519308.0,5584701.0,0.6431,1.764513,0.842934,1.134758,8.005373,1.07957,1.559328,1.849881
1922,2466.0,1981.0,9194.0,2996.0,22850.0,828.0,9613.0,563.0,5199.0,43118.0,26321.0,824.0,14644.0,1201.0,120.185,6.41,97.55116209245504,56.4,17.81,29.63,7.19,45.69,27.48,172.25,79.23801612903226,20.11,74.56,2623027.0,4025441.0,41835113.0,28390079.0,3667112.0,495247.0,10041820.0,6046362.0,6888040.0,4763671.0,8068676.0,1659563.0,2552788.0,3475163.0,119579783.0,8634361.0,10892331.0,9076639.0,994059.0,10156893.0,20576505.0,25710474.0,5414903.0,4191119.0,4151461.0,6737768.0,2989656.0,3278815.0,20035549.0,15316708.0,1042462.0,33125263.0,39386811.0,13593232.0,726637.2016129033,16272745.0,2329655.0,28853834.0,8006094.0,13341850.0,12787470.0,2537559.0,3985973.0,25900331.0,16708987.0,24225876.0,5028695.0,3200230.0,2960513.0,3608056.0,14953220.0,7457326.0,2136823.0,604404.0,4111702.0,8003732.0,8307000.0,4865445.0,12499620.0,1063091.0,1143362.0,3634385.0,4010995.0,12681496.0,37873272.0,2755020.0,3712803.0,2771785.0,3317759.0,1582318.0,3861494.0,2797090.0,1815708.0,2105294.0,25068002.0,7773047.0,6855438.0,11474843.0,4649714.0,5579030.0,3014115.0,3656455.0,1823317.0,2538218.0,16323272.0,3240129.0,930321.0,11558605.0,2707797.0,17534431.0,7905535.0,16015491.0,2634299.0,0.6498,1.76241,0.844801,1.145214,7.982651,1.07444,1.570289,1.858768
1923,2463.5,1985.0,13864.0,2778.0,24576.0,714.0,8771.0,476.0,4927.0,42575.0,25715.0,892.0,14522.0,1293.0,122.69,6.81,97.92238424584605,55.04,17.79,29.36,7.16,45.84,27.19,176.3,79.23801612903226,19.99,77.65,1475680.0,2875020.0,33524886.0,7177836.0,2976997.0,404573.0,12663287.0,5952314.0,7437016.0,2928706.0,6550921.0,1503344.0,2614301.0,5818654.0,100495424.0,5642890.0,14261904.0,9001305.0,1107674.0,6774367.0,20943361.0,11787449.0,5761630.0,3102635.0,3279210.0,3350696.0,2516955.0,3878410.0,25619804.0,11741415.0,599257.0,32666156.0,24482537.0,9315081.0,726637.2016129033,16984089.0,1945252.0,19660524.0,7150861.0,8508947.0,7214195.0,1993856.0,3547234.0,29441007.0,11723735.0,24079999.0,4052983.0,2184344.0,2004856.0,4145999.0,10257280.0,4854658.0,943682.0,962664.0,3902052.0,12204363.0,4723727.0,4297099.0,9726115.0,1023934.0,1219169.0,3432185.0,4456851.0,16172259.0,23158775.0,4001875.0,6741772.0,2593615.0,1961092.0,1838081.0,2406625.0,3669845.0,1979808.0,4902351.0,27835755.0,10564375.0,5371114.0,16827253.0,2233355.0,3371373.0,1915780.0,2783310.0,1557134.0,2694184.0,7926583.0,11770267.0,874112.0,9977668.0,1571251.0,7614120.0,6609119.0,15176324.0,2239363.0,0.646559,1.760698,0.841342,1.138395,8.055305,1.076653,1.561593,1.856074
1924,2483.0,1990.5,9292.0,1197.0,20571.0,831.0,9205.0,563.0,4826.0,42405.0,26032.0,897.0,14497.0,1339.0,122.95,7.08,98.072879713437,57.77,17.8,29.48,7.56,46.4,27.74,177.42,79.23801612903226,20.419916090819346,78.9,2672904.0,2255930.0,36294268.0,7761493.0,4078167.0,641019.0,14640994.0,9110993.0,8342999.0,6347933.0,8007194.0,1662417.0,1616391.0,3311161.0,54192567.0,7268039.0,17517056.0,8735619.0,992748.0,8118074.0,26497822.0,11593334.0,4655765.0,3839100.0,3333941.0,5388432.0,3558723.0,8719989.0,21661867.0,10979253.0,419059.0,41079486.0,18924402.0,7462529.0,726637.2016129033,13250329.0,1919543.0,25805513.0,5773613.0,10116188.0,11067126.0,2657285.0,2736447.0,17337525.0,11909343.0,28006467.0,3303416.0,2816243.0,2582218.0,3123273.0,8566095.0,2249029.0,692540.0,788992.0,6153216.0,11577597.0,5267733.0,2604462.0,6957441.0,800511.0,1160505.0,4117510.0,5744832.0,13545058.0,19730517.0,3684699.0,8163763.0,1775373.0,1191746.0,1392208.0,2047100.0,2432160.0,2487505.0,2625705.0,31301959.0,6922668.0,3336406.0,12306397.0,2668588.0,3675958.0,2625112.0,2517313.0,1517303.0,2570856.0,8386197.0,8502066.0,696033.0,7445056.0,1747806.0,4232603.0,6633973.0,22469608.0,3624571.0,0.649039,1.759781,0.842833,1.142166,8.00732,1.0771,1.562488,1.853854
1925,2478.0,1978.0,7431.0,956.0,19862.0,393.0,5374.0,508.0,5214.0,42529.0,27625.0,905.0,14568.0,939.0,125.69,7.79,98.35380458627344,61.0,17.83,29.26,7.55,46.925,27.71,179.5,79.23801612903226,20.359412635735435,80.08,3729965.0,3043269.0,58527054.0,10456612.0,3632974.0,531466.0,12639044.0,4732043.0,6620778.0,4655511.0,6120669.0,1663710.0,1753704.0,3424064.0,49719865.0,5110709.0,12123008.0,6350526.0,1126141.0,4918934.0,26294167.0,14543140.0,6480055.0,2231909.0,2697583.0,5196953.0,3943774.0,8432782.0,29979596.0,17271403.0,1182297.0,43463888.0,28643820.0,10856012.0,726637.2016129033,11488672.0,2163785.0,54776402.0,16522319.0,8765989.0,6963700.0,1697601.0,2813293.0,23441719.0,10590246.0,29760773.0,3808158.0,3516195.0,1533604.0,6194188.0,13477803.0,2432403.0,1073395.0,313069.0,5371623.0,7026625.0,15872988.0,2654099.0,11662921.0,894953.0,1673384.0,3284356.0,3165408.0,11548462.0,51938525.0,9758081.0,4159892.0,3094178.0,1284306.0,2076183.0,4244180.0,2596737.0,1903618.0,2464335.0,32904070.0,7126563.0,3090944.0,14319681.0,1851091.0,3834881.0,1875786.0,4619609.0,1883132.0,1958651.0,9619055.0,3755158.0,886748.0,4845059.0,2643040.0,14686942.0,7117490.0,13833664.0,6121679.0,0.651,1.75934,0.843479,1.145331,8.104112,1.077558,1.56541,1.855896
1926,2450.5,1978.5,11066.0,2583.0,34240.0,1666.0,19358.0,310.0,4873.0,42525.0,28473.0,1022.0,15490.0,1571.0,121.4,8.44,97.7819218094278,60.04,18.13,29.09,7.2,46.81,27.68,171.93,79.23801612903226,20.409832181638688,78.36,1264307.0,3712899.0,41769883.0,6299934.0,2176055.0,326471.0,12739102.0,4268251.0,14677575.0,7781068.0,6988780.0,2017690.0,1608073.0,3328926.0,38011121.0,6042449.0,8456752.0,6563518.0,1474160.0,5820696.0,16629852.0,10301082.0,5160164.0,2656729.0,3055903.0,3500422.0,2015670.0,3355662.0,19984173.0,8501836.0,1104827.0,32956657.0,31561993.0,7787508.0,726637.2016129033,9137906.0,1989268.0,31545617.0,6056175.0,7624352.0,6075191.0,2762865.0,3378305.0,22397419.0,11892258.0,31093073.0,3664016.0,2237437.0,1351716.0,5004465.0,13368385.0,2061380.0,1314183.0,430066.0,3617321.0,6850087.0,10889791.0,2490807.0,7257843.0,885927.0,836015.0,2795023.0,1563310.0,10410098.0,30260243.0,3976457.0,2744002.0,4346157.0,1018735.0,1674642.0,3077225.0,2031650.0,1921514.0,2570961.0,28727675.0,6077783.0,2312220.0,9887396.0,1947138.0,4009911.0,1733603.0,2806933.0,2745695.0,2317874.0,6974868.0,4429870.0,807480.0,5273293.0,2541890.0,7892584.0,4674236.0,14278406.0,2830991.0,0.6494,1.756153,0.842839,1.140445,8.145271,1.07958,1.562011,1.853274
1927,2479.0,1986.5,11219.0,2294.0,32451.0,1320.0,15981.0,371.0,5379.0,42862.0,29663.0,1034.0,15035.0,1551.0,117.75,8.49,97.6113602794914,60.61,18.14,29.29,7.72,47.17,27.4,167.15,79.23801612903226,20.85352418558736,73.86,1255966.0,1606031.0,22795938.0,7096604.0,3391905.0,402173.0,8379753.0,6845551.0,10147554.0,4632278.0,6040875.0,8545543.0,2147099.0,16021059.0,43949626.0,6212589.0,10632901.0,7159471.0,1100962.0,5322303.0,22715154.0,9641764.0,3577564.0,3472630.0,3647654.0,3937883.0,10128234.0,5771765.0,20783099.0,9938445.0,748059.0,30061655.0,15247334.0,7159036.0,726637.2016129033,15052252.0,1340115.0,21299016.0,4308773.0,6061417.0,4995535.0,2062096.0,2462759.0,20402965.0,12884735.0,18850014.0,6676775.0,1766853.0,1895795.0,4838689.0,8173282.0,1642553.0,776533.0,811968.0,4771162.0,9766707.0,7416993.0,3007984.0,11541804.0,1050001.0,1037953.0,2908913.0,2166870.0,12437707.0,33931372.0,3467937.0,4238912.0,2743535.0,1146779.0,1397527.0,3007789.0,2846287.0,1921629.0,7088611.0,33646049.0,6808359.0,11543095.0,11053536.0,1739704.0,2786727.0,1701012.0,2847307.0,2784408.0,2204186.0,7797082.0,3823013.0,789027.0,6991808.0,1585757.0,3604149.0,5833485.0,14340165.0,3039129.0,0.65179,1.753233,0.84297,1.142739,8.155603,1.077331,1.565513,1.857139
1928,2492.5,1981.5,6883.0,1315.0,15728.0,1574.0,25162.0,344.0,5359.0,43014.0,29047.0,1054.0,14474.0,1533.0,118.68,8.385,98.0427806199188,63.21,17.83,29.97,7.81,47.55,27.8,167.78,79.23801612903226,21.377887462981235,76.1,2072885.0,2246150.0,26884274.0,4990864.0,3023248.0,455680.0,11658129.0,6991681.0,9256974.0,5673710.0,12844099.0,1823666.0,1894523.0,10657456.0,43893425.0,9687643.0,13965538.0,9841523.0,1294210.0,6319513.0,26583556.0,10254102.0,6668161.0,3741088.0,4952225.0,3281031.0,9573694.0,3962634.0,20745139.0,9460623.0,696102.0,37896307.0,17301653.0,7071702.0,726637.2016129033,17767111.0,1656571.0,14976672.0,4983946.0,5579937.0,7474709.0,2386321.0,8874798.0,18802741.0,13945829.0,20359002.0,7669340.0,2215326.0,1976107.0,3816898.0,10582533.0,1881831.0,884579.0,758162.0,3525736.0,9153382.0,6257518.0,2804770.0,13056631.0,1022850.0,932713.0,4595217.0,2010637.0,15648862.0,29120894.0,8532579.0,11926718.0,2409679.0,1027639.0,1847077.0,2502337.0,1757133.0,1589833.0,5384110.0,30561138.0,6867724.0,3403509.0,10079180.0,2150527.0,5970219.0,1292092.0,2181070.0,1676127.0,1780722.0,6603245.0,3411266.0,757892.0,6979407.0,1633981.0,4519809.0,3937597.0,23046119.0,2902605.0,0.65269,1.752296,0.846715,1.143707,8.181127,1.077357,1.56339,1.846418
1929,2515.5,1987.5,6920.0,1314.0,19395.0,1051.0,12779.0,213.0,4880.0,43230.0,29059.0,1089.0,15838.0,1542.0,117.15,8.4,98.11301183812792,65.61,17.67,30.44,7.52,47.84,27.71,164.72,79.23801612903226,22.07367719644619,73.61,2503826.0,3484745.0,26993730.0,5992536.0,3823636.0,335979.0,10240583.0,8111975.0,8034926.0,4413678.0,8810012.0,1489166.0,2551804.0,7928270.0,43882876.0,8738497.0,17893885.0,9256663.0,1037093.0,8716442.0,28230755.0,12329627.0,6011023.0,3004048.0,3893007.0,3675429.0,4928051.0,6496458.0,26801617.0,13531012.0,2310878.0,31361727.0,13531005.0,9248766.0,726637.2016129033,11920150.0,2460994.0,16075801.0,7219434.0,6594903.0,7881276.0,1265053.0,5528273.0,22890895.0,13379138.0,20584733.0,4614166.0,2643841.0,2019185.0,5810214.0,11461344.0,3617323.0,562026.0,599809.0,4631950.0,9400328.0,6627740.0,2685531.0,11864687.0,670855.0,1259661.0,3906015.0,1825674.0,14446029.0,34712147.0,5654791.0,5015785.0,3771044.0,1888169.0,1881052.0,2783817.0,1820518.0,2018820.0,5887424.0,28707260.0,7158841.0,2885993.0,16068728.0,2643970.0,3650067.0,1989519.0,2410374.0,1978339.0,2154006.0,8005821.0,3667977.0,766998.0,6848395.0,2352967.0,6151479.0,5153956.0,24498300.0,3627809.0,0.65093,1.768045,0.848303,1.150874,8.148967,1.078493,1.57287,1.854137
1930,2517.5,1996.5,9737.0,1365.0,34215.0,1071.0,12044.0,474.0,4760.0,43301.0,28773.0,1118.0,16816.0,1706.0,120.83,8.38,98.56449824090076,64.02,17.7,30.91,7.28,47.73,28.06,167.38549386465797,79.23801612903226,22.199726061204338,77.23,1639263.0,2926822.0,26706101.0,5726351.0,3003324.0,350269.0,13347996.0,4991529.0,5950091.0,2978717.0,7944553.0,1419348.0,1571922.0,4439140.0,17469497.0,7862291.0,15629779.0,6999389.0,797140.0,6149477.0,19734396.0,13288064.0,5468098.0,3059009.0,3318656.0,2871310.0,4948210.0,4375316.0,21141164.0,8750119.0,753053.0,36102240.0,25699504.0,11531407.0,726637.2016129033,9118455.0,1004101.0,18370704.0,11874903.0,7795449.0,16322064.0,2705412.0,3882316.0,23117963.0,9233663.0,26497297.0,4090911.0,2771212.0,1726067.0,4258742.0,12938854.0,2132598.0,1663635.0,291914.0,4512587.0,9681767.0,3982790.0,2397107.0,8786000.0,541644.0,1283353.0,3231367.0,2612591.0,10046733.0,21111556.0,4931683.0,4521920.0,2321707.0,1068103.0,1379659.0,5198364.0,2207691.0,1457800.0,4325918.0,23403395.0,5284295.0,2735209.0,9588467.0,2860194.0,2894323.0,1891257.0,1767484.0,1527763.0,2323171.0,8442273.0,3832879.0,728220.0,5715396.0,1945640.0,4967982.0,4329953.0,17014058.0,2420868.0,0.652765,1.777013,0.851292,1.159972,8.053623,1.076229,1.577255,1.852777
1931,2503.0,1990.5,15986.0,2896.0,50358.0,898.0,12283.0,142.0,4517.0,43175.0,27501.0,1117.0,17365.0,1735.0,123.3,8.275,98.43406883565528,61.59929118002414,17.31,31.59,7.07,47.0,27.915,169.54045680962213,79.23801612903226,22.70896347482724,81.98,3165891.0,2990838.0,18790322.0,8050549.0,2500753.0,393339.0,9992182.0,8570265.0,5656548.0,2979483.0,11179772.0,1913919.0,1609882.0,5083245.0,23990581.0,16849720.0,25038944.0,14148022.0,824507.0,12706149.0,35198054.0,22177127.0,6522404.0,3064222.0,7915162.0,3509624.0,3335634.0,5023480.0,34874309.0,9722074.0,1090779.0,41925420.0,22541407.0,16592949.0,726637.2016129033,22833984.0,2618142.0,18786070.0,11711229.0,9195182.0,12680892.0,4104564.0,5845113.0,21363782.0,13027297.0,34794500.0,5099479.0,3828370.0,2705512.0,4367616.0,19690198.0,3304169.0,1568728.0,667186.0,5358120.0,23657354.0,5051441.0,3491603.0,16262087.0,783785.0,1070985.0,5922646.0,3572737.0,15387426.0,21713076.0,3113193.0,4222591.0,5293469.0,1258589.0,1912708.0,3182825.0,1633728.0,2706601.0,3657224.0,26562981.0,7141877.0,2756667.0,12588174.0,1674929.0,4154039.0,1954837.0,1813213.0,3691837.0,2202467.0,8019010.0,3766892.0,731534.0,8203562.0,1955366.0,22740133.0,7144737.0,42097371.0,3198049.0,0.6498,1.778285,0.852443,1.15553,8.039231,1.079949,1.569961,1.841719
1932,2513.5,2007.5,12378.0,2773.0,38730.0,2833.0,15932.0,201.0,4621.0,43163.0,27676.0,1073.0,17248.0,1726.0,123.3,8.3,98.2133421498552,62.40451067257347,17.72,31.37,7.27,47.63664849201861,28.420320109327797,170.39241890414283,79.23801612903226,23.39466929911154,79.84,3243135.0,2893656.0,21942515.0,5680895.0,2333181.0,359420.0,10350377.0,7320354.0,6415544.0,2603987.0,11189093.0,1292968.0,1579789.0,11181208.0,31288686.0,10330383.0,14381574.0,10105077.0,1278803.0,9279027.0,26995886.0,17843407.0,5454123.0,3338948.0,5142497.0,3040775.0,3549898.0,6176507.0,27862103.0,10507954.0,1290462.0,35201961.0,18475038.0,12848440.0,726637.2016129033,23032425.0,2245280.0,18523507.0,8940886.0,7508621.0,10848500.0,1331044.0,4509672.0,24812819.0,11844533.0,21285982.0,4002221.0,2279376.0,2885840.0,6240543.0,15104028.0,2517252.0,765665.0,544222.0,5530061.0,19689022.0,6008850.0,3409451.0,10888011.0,811402.0,1130980.0,5708857.0,2380743.0,16121486.0,14883297.0,2168752.0,5011670.0,2499655.0,1228833.0,1158520.0,2733353.0,1684521.0,2265170.0,9045524.0,46647647.0,6583693.0,1736203.0,13452458.0,2327796.0,3468399.0,1957875.0,1928145.0,2468188.0,2448102.0,7233952.0,3657240.0,963039.0,5805372.0,1644142.0,17146844.0,5252034.0,34703307.0,2746278.0,0.6509,1.77457,0.851522,1.155068,8.11988,1.076159,1.56808,1.841503
1933,2550.5,1976.0,11134.0,1749.0,26916.0,2445.0,8114.0,175.0,5147.0,43401.0,28512.0,1100.0,17340.0,1715.0,124.74,8.49,98.2735403368916,61.04067015706804,17.61,31.66,7.33,47.36403520052125,28.827779895841456,172.39703559713274,79.23801612903226,23.470298617966428,79.88,2058577.0,1683830.0,27645358.0,5312113.0,2560176.0,340908.0,15083148.0,7535918.0,5123442.0,2930495.0,9465921.0,1688018.0,1560105.0,4245156.0,53047205.0,9468113.0,17696917.0,11330273.0,862537.0,10043267.0,35176869.0,16726290.0,4668475.0,2513896.0,4563620.0,4327707.0,4013760.0,6376462.0,31186955.0,10291608.0,783821.0,29832195.0,13406463.0,8234115.0,726637.2016129033,20210442.0,2115123.0,29216342.0,8616505.0,5285113.0,10630543.0,8230969.0,3902684.0,23478049.0,12721987.0,27241594.0,3986588.0,2497764.0,3850797.0,4767744.0,11622155.0,1855774.0,644233.0,427133.0,3513964.0,16066826.0,5308127.0,2878437.0,9215980.0,566375.0,1034161.0,4071060.0,2057638.0,16172890.0,26824895.0,3120776.0,3724857.0,2188291.0,1098367.0,1624300.0,2214274.0,3579184.0,1296299.0,3762849.0,95010579.0,7667191.0,2630852.0,12149201.0,1918070.0,3798861.0,1525495.0,1775773.0,2368405.0,1874309.0,7342743.0,3427321.0,755497.0,7467471.0,1303544.0,14932003.0,4579225.0,33942066.0,2083576.0,0.647965,1.772027,0.85501,1.148211,8.070861,1.076712,1.571235,1.837681
